epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,1483.04,0.94843,0.75541,1.29475,0.88006,0.86364,0.95046,0.75645,0.81333,0.66392,1.23014,0.0003368,0.0003368,0.0003368
128,1495.05,1.00017,0.77862,1.30747,0.91365,0.90909,0.96573,0.76862,0.7907,0.61614,1.20131,0.0003236,0.0003236,0.0003236
129,1506.53,0.98814,0.79507,1.31733,0.89216,0.90152,0.95324,0.76346,0.8102,0.63132,1.21945,0.0003104,0.0003104,0.0003104
130,1518.06,0.97846,0.77309,1.32301,0.85992,0.93939,0.95518,0.7478,0.81199,0.63568,1.22114,0.0002972,0.0002972,0.0002972
131,1529.47,0.94934,0.75228,1.2854,0.87519,0.91667,0.94752,0.75541,0.78837,0.65647,1.22574,0.000284,0.000284,0.000284
132,1541.03,0.9451,0.77452,1.29045,0.9327,0.89394,0.96522,0.77175,0.79605,0.5909,1.21026,0.0002708,0.0002708,0.0002708
133,1552.53,0.97012,0.76167,1.30928,0.88527,0.91667,0.95664,0.75451,0.81708,0.62509,1.217,0.0002576,0.0002576,0.0002576
134,1564.08,0.97155,0.76873,1.30649,0.91081,0.89394,0.95396,0.76473,0.80129,0.61881,1.19665,0.0002444,0.0002444,0.0002444
135,1575.29,0.9287,0.7426,1.2765,0.86304,0.91667,0.94876,0.76478,0.80473,0.64766,1.20424,0.0002312,0.0002312,0.0002312
136,1586.7,0.94078,0.74207,1.28211,0.84389,0.94697,0.95119,0.76696,0.82039,0.64269,1.20428,0.000218,0.000218,0.000218
137,1598.25,0.95297,0.76473,1.2901,0.8954,0.90152,0.95606,0.76663,0.78215,0.62597,1.19143,0.0002048,0.0002048,0.0002048
138,1609.74,0.91249,0.72828,1.25701,0.87193,0.92842,0.9631,0.77541,0.79634,0.612,1.18603,0.0001916,0.0001916,0.0001916
139,1621.6,0.91984,0.73133,1.26691,0.93,0.89394,0.96291,0.76953,0.78764,0.60108,1.18998,0.0001784,0.0001784,0.0001784
140,1633.55,0.93237,0.73983,1.26521,0.92329,0.91183,0.96597,0.772,0.77621,0.59482,1.18177,0.0001652,0.0001652,0.0001652
141,1647.94,0.82067,0.61518,1.20627,0.90936,0.89394,0.95533,0.76599,0.81419,0.61103,1.20763,0.000152,0.000152,0.000152
142,1659.22,0.81345,0.5915,1.20284,0.8523,0.91801,0.95058,0.76237,0.78308,0.61728,1.20188,0.0001388,0.0001388,0.0001388
143,1670.62,0.81227,0.60129,1.19393,0.89332,0.88819,0.95747,0.77301,0.78776,0.59186,1.19283,0.0001256,0.0001256,0.0001256
144,1681.94,0.80473,0.59612,1.2045,0.90681,0.90909,0.96046,0.77292,0.77394,0.58341,1.19416,0.0001124,0.0001124,0.0001124
145,1693.25,0.81638,0.58378,1.20351,0.89449,0.89913,0.95414,0.76788,0.77595,0.58973,1.20185,9.92e-05,9.92e-05,9.92e-05
146,1704.82,0.78214,0.56013,1.17251,0.90269,0.92424,0.95951,0.77258,0.77627,0.58188,1.1893,8.6e-05,8.6e-05,8.6e-05
147,1716,0.79116,0.56048,1.18834,0.90828,0.91667,0.95433,0.77506,0.76583,0.57852,1.18776,7.28e-05,7.28e-05,7.28e-05
148,1727.04,0.77712,0.56077,1.16729,0.92525,0.90909,0.95799,0.78026,0.7651,0.57065,1.18013,5.96e-05,5.96e-05,5.96e-05
149,1738.01,0.77352,0.58535,1.17468,0.91668,0.90152,0.9543,0.78046,0.76091,0.58325,1.17768,4.64e-05,4.64e-05,4.64e-05
150,1749.27,0.77132,0.54317,1.16101,0.92273,0.90474,0.95752,0.78083,0.75814,0.57338,1.17506,3.32e-05,3.32e-05,3.32e-05
